movie_odid,display_name,chart_date,est_revenue,total_est_revenue
140100100,John Carter,2016-03-20,6692,6523621
140100100,John Carter,2016-03-27,6875,6530496
140100100,John Carter,2016-04-03,6161,6536657
140100100,John Carter,2016-04-10,6894,6543551
140100100,John Carter,2016-04-17,6543,6550094
140100100,John Carter,2016-04-24,4674,6554768
140100100,John Carter,2016-05-01,6662,6561430
140100100,John Carter,2016-05-08,6420,6567850
140100100,John Carter,2016-05-15,15150,6583000
140100100,John Carter,2016-05-22,16718,6599718
140100100,John Carter,2016-05-29,10533,6610251
140100100,John Carter,2016-06-05,8597,6618848
140100100,John Carter,2016-06-12,17942,6636790
140100100,John Carter,2016-06-19,7029,6643819
140100100,John Carter,2016-06-26,5491,6649310
140100100,John Carter,2016-07-03,13930,6663240
140100100,John Carter,2016-07-10,8680,6671920
140100100,John Carter,2016-07-17,6716,6678636
140100100,John Carter,2016-07-24,9486,6688122
140100100,John Carter,2016-07-31,4818,6692940
140100100,John Carter,2016-08-07,10126,6703066
140100100,John Carter,2016-08-14,10517,6713583
140100100,John Carter,2016-08-21,9992,6723575
140100100,John Carter,2016-08-28,17873,6741448
140100100,John Carter,2016-09-04,10632,6752080
140100100,John Carter,2016-09-11,11053,6763133
140100100,John Carter,2016-09-18,5613,6768746
140100100,John Carter,2016-09-25,10395,6779141
140100100,John Carter,2016-10-02,5404,6784545
140100100,John Carter,2016-10-09,4667,6789212
140100100,John Carter,2016-10-16,3478,6792690
140100100,John Carter,2016-10-23,2830,6795520
140100100,John Carter,2016-10-30,2095,6797615
140100100,John Carter,2016-11-06,2958,6800573
140100100,John Carter,2016-11-13,2383,6802956
140100100,John Carter,2016-11-20,2392,6805348
140100100,John Carter,2016-11-27,3381,6808729
140100100,John Carter,2016-12-04,5712,6814441
140100100,John Carter,2016-12-11,5895,6820336
140100100,John Carter,2016-12-18,6256,6826592
140100100,John Carter,2016-12-25,5313,6831905
140100100,John Carter,2017-01-01,5938,6837843
140100100,John Carter,2017-01-08,10544,6848387
140100100,John Carter,2017-01-15,7701,6856088
140100100,John Carter,2017-01-22,15164,6871252
140100100,John Carter,2017-01-29,7956,6879208
140100100,John Carter,2017-02-05,10890,6890098
140100100,John Carter,2017-02-12,10080,6900178
140100100,John Carter,2017-02-19,8040,6908218
140100100,John Carter,2017-02-26,6913,6915131
140100100,John Carter,2017-03-05,8436,6923567
140100100,John Carter,2017-03-12,11143,6934710
140100100,John Carter,2017-03-19,7836,6942546
140100100,John Carter,2017-03-26,7810,6950356
140100100,John Carter,2017-04-02,5783,6956139
140100100,John Carter,2017-04-09,5661,6961800
140100100,John Carter,2017-04-16,7724,6969524
140100100,John Carter,2017-04-23,6639,6976163
140100100,John Carter,2017-04-30,6582,6982745
140100100,John Carter,2017-05-07,7518,6990263
140100100,John Carter,2017-05-14,6019,6996282
140100100,John Carter,2017-05-21,5203,7001485
140100100,John Carter,2017-05-28,5690,7007175
140100100,John Carter,2017-06-04,6446,7013621
140100100,John Carter,2017-06-11,7020,7020641
140100100,John Carter,2017-06-18,3440,7024081
140100100,John Carter,2017-06-25,3592,7027673
140100100,John Carter,2017-07-02,4747,7032420
140100100,John Carter,2017-07-09,5898,7038318
140100100,John Carter,2017-07-16,6669,7044987
140100100,John Carter,2017-07-23,6113,7051100
140100100,John Carter,2017-07-30,5976,7057076
140100100,John Carter,2017-08-06,4831,7061907
140100100,John Carter,2017-08-13,3785,7065692
140100100,John Carter,2017-08-20,4086,7069778
140100100,John Carter,2017-08-27,5533,7075311
140100100,John Carter,2017-09-03,5442,7080753
140100100,John Carter,2017-09-10,3801,7084554
140100100,John Carter,2017-09-17,4279,7088833
140100100,John Carter,2017-09-24,3862,7092695
140100100,John Carter,2017-10-01,1859,7094554
140100100,John Carter,2017-10-08,3520,7098074
140100100,John Carter,2017-10-15,2253,7100327
140100100,John Carter,2017-10-22,2256,7102583
140100100,John Carter,2017-10-29,3146,7105729
140100100,John Carter,2017-11-05,2783,7108512
140100100,John Carter,2017-11-12,2932,7111444
140100100,John Carter,2017-11-19,2046,7113490
140100100,John Carter,2017-11-26,2656,7116146
140100100,John Carter,2017-12-03,5542,7121688
140100100,John Carter,2017-12-10,5813,7127501
140100100,John Carter,2017-12-17,6986,7134487
140100100,John Carter,2017-12-24,6423,7140910
140100100,John Carter,2017-12-31,3475,7144385
140100100,John Carter,2018-01-07,3296,7147681
140100100,John Carter,2018-01-14,2844,7150525
140100100,John Carter,2018-01-21,2484,7153009
140100100,John Carter,2018-01-28,2222,7155231
140110100,Dolphin Tale,2011-12-25,2030327,2030327
140110100,Dolphin Tale,2012-01-01,438472,2468799
140110100,Dolphin Tale,2012-01-08,351925,2820724
140110100,Dolphin Tale,2012-01-15,226895,3047619
140110100,Dolphin Tale,2012-01-22,191863,3239482
140110100,Dolphin Tale,2012-01-29,163791,3403273
140110100,Dolphin Tale,2012-02-05,132274,3535547
140110100,Dolphin Tale,2012-02-12,116260,3651807
140110100,Dolphin Tale,2012-02-19,41857,3693664
140110100,Dolphin Tale,2012-02-26,42600,3736264
140110100,Dolphin Tale,2012-03-04,32561,3768825
140110100,Dolphin Tale,2012-03-11,25651,3794476
140110100,Dolphin Tale,2012-03-18,23938,3818414
140110100,Dolphin Tale,2012-03-25,17044,3835458
140110100,Dolphin Tale,2012-04-01,18731,3854189
140110100,Dolphin Tale,2012-04-08,24857,3879046
140110100,Dolphin Tale,2012-04-15,14744,3893790
140110100,Dolphin Tale,2012-04-22,12643,3906433
140110100,Dolphin Tale,2012-04-29,13139,3919572
140110100,Dolphin Tale,2012-05-06,10028,3929600
140110100,Dolphin Tale,2012-05-13,8912,3938512
140110100,Dolphin Tale,2012-05-20,9008,3947520
140110100,Dolphin Tale,2012-05-27,7153,3954673
140110100,Dolphin Tale,2012-06-03,7054,3961727
140110100,Dolphin Tale,2012-06-10,5595,3967322
140110100,Dolphin Tale,2012-06-17,4720,3972042
140110100,Dolphin Tale,2012-06-24,5065,3977107
140110100,Dolphin Tale,2012-07-01,5395,3982502
140110100,Dolphin Tale,2012-07-08,4764,3987266
140110100,Dolphin Tale,2012-07-15,176104,4163370
140110100,Dolphin Tale,2012-07-22,4325,4167695
140110100,Dolphin Tale,2012-07-29,5064,4172759
140110100,Dolphin Tale,2012-08-05,5227,4177986
140110100,Dolphin Tale,2012-08-12,2642,4180628
140110100,Dolphin Tale,2012-08-19,2733,4183361
140110100,Dolphin Tale,2012-08-26,2871,4186232
140110100,Dolphin Tale,2012-09-02,2570,4188802
140110100,Dolphin Tale,2012-09-09,2796,4191598
140110100,Dolphin Tale,2012-09-16,1988,4193586
140110100,Dolphin Tale,2012-09-23,11827,4205413
140110100,Dolphin Tale,2012-09-30,9746,4215159
140110100,Dolphin Tale,2012-10-07,8330,4223489
140110100,Dolphin Tale,2012-10-14,14067,4237556
140110100,Dolphin Tale,2012-10-21,16829,4254385
140110100,Dolphin Tale,2012-10-28,10117,4264502
140110100,Dolphin Tale,2012-11-04,12980,4277482
140110100,Dolphin Tale,2012-11-11,23084,4300566
140110100,Dolphin Tale,2012-11-18,13014,4313580
140110100,Dolphin Tale,2012-11-25,44297,4357877
140110100,Dolphin Tale,2012-12-02,25150,4383027
140110100,Dolphin Tale,2012-12-09,16742,4399769
140110100,Dolphin Tale,2012-12-16,15439,4415208
140110100,Dolphin Tale,2012-12-23,9772,4424980
140110100,Dolphin Tale,2012-12-30,4761,4429741
140110100,Dolphin Tale,2013-01-06,5347,4435088
140110100,Dolphin Tale,2013-01-13,4790,4439878
140110100,Dolphin Tale,2013-01-20,5010,4444888
140110100,Dolphin Tale,2013-01-27,4892,4449780
140110100,Dolphin Tale,2013-02-03,4704,4454484
140110100,Dolphin Tale,2013-02-10,4633,4459117
140110100,Dolphin Tale,2013-02-17,4282,4463399
140110100,Dolphin Tale,2013-02-24,3829,4467228
140110100,Dolphin Tale,2013-03-03,4097,4471325
140110100,Dolphin Tale,2013-03-10,4350,4475675
140110100,Dolphin Tale,2013-03-17,5711,4481386
140110100,Dolphin Tale,2013-03-24,5654,4487040
140110100,Dolphin Tale,2013-03-31,5423,4492463
140110100,Dolphin Tale,2013-04-07,8630,4501093
140110100,Dolphin Tale,2013-04-14,6426,4507519
140110100,Dolphin Tale,2013-04-21,5370,4512889
140110100,Dolphin Tale,2013-04-28,6181,4519070
140110100,Dolphin Tale,2013-05-05,5145,4524215
140110100,Dolphin Tale,2013-05-12,5080,4529295
140110100,Dolphin Tale,2013-05-19,7192,4536487
140110100,Dolphin Tale,2013-05-26,5354,4541841
140110100,Dolphin Tale,2013-06-02,4109,4545950
140110100,Dolphin Tale,2013-06-09,6727,4552677
140110100,Dolphin Tale,2013-06-16,5278,4557955
140110100,Dolphin Tale,2013-06-23,6166,4564121
140110100,Dolphin Tale,2013-06-30,4370,4568491
140110100,Dolphin Tale,2013-07-07,6224,4574715
140110100,Dolphin Tale,2013-07-14,8173,4582888
140110100,Dolphin Tale,2013-07-21,7859,4590747
140110100,Dolphin Tale,2013-07-28,6705,4597452
140110100,Dolphin Tale,2013-08-04,6982,4604434
140110100,Dolphin Tale,2013-08-11,7198,4611632
140110100,Dolphin Tale,2013-08-18,5864,4617496
140110100,Dolphin Tale,2013-08-25,7043,4624539
140110100,Dolphin Tale,2013-09-01,6056,4630595
140110100,Dolphin Tale,2013-09-08,8306,4638901
140110100,Dolphin Tale,2013-09-15,4921,4643822
140110100,Dolphin Tale,2013-09-22,6267,4650089
140110100,Dolphin Tale,2013-09-29,4926,4655015
140110100,Dolphin Tale,2013-10-06,3359,4658374
140110100,Dolphin Tale,2013-10-13,2989,4661363
140110100,Dolphin Tale,2013-10-20,2785,4664148
140110100,Dolphin Tale,2013-10-27,2434,4666582
140110100,Dolphin Tale,2013-11-03,2763,4669345
140110100,Dolphin Tale,2013-11-10,3840,4673185
140110100,Dolphin Tale,2013-11-17,4551,4677736
140110100,Dolphin Tale,2013-11-24,5061,4682797
140110100,Dolphin Tale,2013-12-01,3732,4686529
140110100,Dolphin Tale,2013-12-08,1625,4688154
140110100,Dolphin Tale,2013-12-15,97,4688251
140110100,Dolphin Tale,2013-12-22,2296,4690547
140110100,Dolphin Tale,2013-12-29,2773,4693320
140110100,Dolphin Tale,2014-01-05,3703,4697023
140110100,Dolphin Tale,2014-01-12,3354,4700377
140110100,Dolphin Tale,2014-01-19,6659,4707036
140110100,Dolphin Tale,2014-01-26,4823,4711859
140110100,Dolphin Tale,2014-02-02,5947,4717806
140110100,Dolphin Tale,2014-02-09,6288,4724094
140110100,Dolphin Tale,2014-02-16,4936,4729030
140110100,Dolphin Tale,2014-02-23,3283,4732313
140110100,Dolphin Tale,2014-03-02,3229,4735542
140110100,Dolphin Tale,2014-03-09,4843,4740385
140110100,Dolphin Tale,2014-03-16,6071,4746456
140110100,Dolphin Tale,2014-03-23,4943,4751399
140110100,Dolphin Tale,2014-03-30,5214,4756613
140110100,Dolphin Tale,2014-04-06,7652,4764265
140110100,Dolphin Tale,2014-04-13,5509,4769774
140110100,Dolphin Tale,2014-04-20,5670,4775444
140110100,Dolphin Tale,2014-04-27,3813,4779257
140110100,Dolphin Tale,2014-05-04,4943,4784200
140110100,Dolphin Tale,2014-05-11,3822,4788022
140110100,Dolphin Tale,2014-05-18,4266,4792288
140110100,Dolphin Tale,2014-05-25,2142,4794430
140110100,Dolphin Tale,2014-06-01,3625,4798055
140110100,Dolphin Tale,2014-06-08,6433,4804488
140110100,Dolphin Tale,2014-06-15,4873,4809361
140110100,Dolphin Tale,2014-06-22,5104,4814465
140110100,Dolphin Tale,2014-06-29,6175,4820640
140110100,Dolphin Tale,2014-07-06,8386,4829026
140110100,Dolphin Tale,2014-07-13,7918,4836944
140110100,Dolphin Tale,2014-07-20,9188,4846132
140110100,Dolphin Tale,2014-07-27,10428,4856560
140110100,Dolphin Tale,2014-08-03,9619,4866179
140110100,Dolphin Tale,2014-08-10,7998,4874177
140110100,Dolphin Tale,2014-08-17,2422,4876599
140110100,Dolphin Tale,2014-08-24,16279,4892878
140110100,Dolphin Tale,2014-08-31,34544,4927422
140110100,Dolphin Tale,2014-09-07,40548,4967970
140110100,Dolphin Tale,2014-09-14,42354,5010324
140110100,Dolphin Tale,2014-09-21,42602,5052926
140110100,Dolphin Tale,2014-09-28,65379,5118305
140110100,Dolphin Tale,2014-10-05,6524,5124829
140110100,Dolphin Tale,2014-10-12,24456,5149285
140110100,Dolphin Tale,2014-10-19,16930,5166215
140110100,Dolphin Tale,2014-10-26,14359,5180574
140110100,Dolphin Tale,2014-11-02,19231,5199805
140110100,Dolphin Tale,2014-11-09,19174,5218979
140110100,Dolphin Tale,2014-11-16,37408,5256387
140110100,Dolphin Tale,2014-11-23,40223,5296610
140110100,Dolphin Tale,2014-11-30,27751,5324361
140110100,Dolphin Tale,2014-12-07,52599,5376960
140110100,Dolphin Tale,2014-12-14,63975,5440935
140110100,Dolphin Tale,2014-12-21,63279,5504214
140110100,Dolphin Tale,2014-12-28,31983,5536197
140110100,Dolphin Tale,2015-01-04,39724,5575921
140110100,Dolphin Tale,2015-01-11,40237,5616158
140110100,Dolphin Tale,2015-01-18,34425,5650583
140110100,Dolphin Tale,2015-01-25,34285,5684868
140110100,Dolphin Tale,2015-02-01,32359,5717227
140110100,Dolphin Tale,2015-02-08,40369,5757596
140110100,Dolphin Tale,2015-02-15,30113,5787709
140110100,Dolphin Tale,2015-02-22,21396,5809105
140110100,Dolphin Tale,2015-03-01,22614,5831719
140110100,Dolphin Tale,2015-03-08,26634,5858353
140110100,Dolphin Tale,2015-03-15,24150,5882503
140110100,Dolphin Tale,2015-03-22,21335,5903838
140110100,Dolphin Tale,2015-03-29,25347,5929185
140110100,Dolphin Tale,2015-04-05,28995,5958180
140110100,Dolphin Tale,2015-04-12,16134,5974314
140110100,Dolphin Tale,2015-04-19,12791,5987105
140110100,Dolphin Tale,2015-04-26,10856,5997961
140110100,Dolphin Tale,2015-05-03,10697,6008658
140110100,Dolphin Tale,2015-05-10,11036,6019694
140110100,Dolphin Tale,2015-05-17,8308,6028002
140110100,Dolphin Tale,2015-05-24,9565,6037567
140110100,Dolphin Tale,2015-05-31,9857,6047424
140110100,Dolphin Tale,2015-06-07,13550,6060974
140110100,Dolphin Tale,2015-06-14,13392,6074366
140110100,Dolphin Tale,2015-06-21,11414,6085780
140110100,Dolphin Tale,2015-06-28,14898,6100678
140110100,Dolphin Tale,2015-07-05,15976,6116654
140110100,Dolphin Tale,2015-07-12,14991,6131645
140110100,Dolphin Tale,2015-07-19,19086,6150731
140110100,Dolphin Tale,2015-07-26,18187,6168918
140110100,Dolphin Tale,2015-08-02,17125,6186043
140110100,Dolphin Tale,2015-08-09,11737,6197780
140110100,Dolphin Tale,2015-08-16,13192,6210972
140110100,Dolphin Tale,2015-08-23,10157,6221129
140110100,Dolphin Tale,2015-08-30,9083,6230212
140110100,Dolphin Tale,2015-09-06,9399,6239611
140110100,Dolphin Tale,2015-09-13,9430,6249041
140110100,Dolphin Tale,2015-09-20,7408,6256449
140110100,Dolphin Tale,2015-09-27,7839,6264288
140110100,Dolphin Tale,2015-10-04,3772,6268060
140110100,Dolphin Tale,2015-10-11,5003,6273063
140110100,Dolphin Tale,2015-10-18,4196,6277259
140110100,Dolphin Tale,2015-10-25,3581,6280840
140110100,Dolphin Tale,2015-11-01,4164,6285004
140110100,Dolphin Tale,2015-11-08,5203,6290207
140110100,Dolphin Tale,2015-11-15,2318,6292525
140110100,Dolphin Tale,2015-11-22,6034,6298559
140110100,Dolphin Tale,2015-11-29,7695,6306254
140110100,Dolphin Tale,2015-12-06,11301,6317555
140110100,Dolphin Tale,2015-12-13,9462,6327017
140110100,Dolphin Tale,2015-12-20,7554,6334571
140110100,Dolphin Tale,2015-12-27,5124,6339695
140110100,Dolphin Tale,2016-01-03,5625,6345320
140110100,Dolphin Tale,2016-01-10,6377,6351697
140110100,Dolphin Tale,2016-01-17,5739,6357436
140110100,Dolphin Tale,2016-01-24,5107,6362543
140110100,Dolphin Tale,2016-01-31,4783,6367326
140110100,Dolphin Tale,2016-02-07,4769,6372095
140110100,Dolphin Tale,2016-02-14,4716,6376811
140110100,Dolphin Tale,2016-02-21,4465,6381276
140110100,Dolphin Tale,2016-02-28,6657,6387933
140110100,Dolphin Tale,2016-03-06,6357,6394290
140110100,Dolphin Tale,2016-03-13,6257,6400547
140110100,Dolphin Tale,2016-03-20,9006,6409553
140110100,Dolphin Tale,2016-03-27,6821,6416374
140110100,Dolphin Tale,2016-04-03,4607,6420981
140110100,Dolphin Tale,2016-04-10,4869,6425850
140110100,Dolphin Tale,2016-04-17,5235,6431085
140110100,Dolphin Tale,2016-04-24,3816,6434901
140110100,Dolphin Tale,2016-05-01,3888,6438789
140110100,Dolphin Tale,2016-05-08,3970,6442759
140110100,Dolphin Tale,2016-05-15,3480,6446239
140110100,Dolphin Tale,2016-05-22,4124,6450363
140110100,Dolphin Tale,2016-05-29,3775,6454138
140110100,Dolphin Tale,2016-06-05,3183,6457321
140110100,Dolphin Tale,2016-06-12,3756,6461077
140110100,Dolphin Tale,2016-06-19,3007,6464084
140110100,Dolphin Tale,2016-06-26,3908,6467992
140110100,Dolphin Tale,2016-07-03,3254,6471246
140110100,Dolphin Tale,2016-07-10,3041,6474287
140110100,Dolphin Tale,2016-07-17,4328,6478615
140110100,Dolphin Tale,2016-07-24,5380,6483995
140110100,Dolphin Tale,2016-07-31,3412,6487407
140110100,Dolphin Tale,2016-08-07,4165,6491572
140110100,Dolphin Tale,2016-08-14,3378,6494950
140110100,Dolphin Tale,2016-08-21,2798,6497748
140110100,Dolphin Tale,2016-08-28,2687,6500435
140110100,Dolphin Tale,2016-09-04,3006,6503441
140110100,Dolphin Tale,2016-09-11,2943,6506384
140110100,Dolphin Tale,2016-09-18,2581,6508965
140110100,Dolphin Tale,2016-09-25,2558,6511523
140110100,Dolphin Tale,2016-10-02,2169,6513692
140110100,Dolphin Tale,2016-10-09,1531,6515223
140110100,Dolphin Tale,2016-10-16,1820,6517043
140110100,Dolphin Tale,2016-10-23,1338,6518381
140110100,Dolphin Tale,2016-10-30,856,6519237
140110100,Dolphin Tale,2016-11-06,1100,6520337
140110100,Dolphin Tale,2016-11-13,1375,6521712
140110100,Dolphin Tale,2016-11-20,2039,6523751
140110100,Dolphin Tale,2016-11-27,2253,6526004
140110100,Dolphin Tale,2016-12-04,2645,6528649
140110100,Dolphin Tale,2016-12-11,2626,6531275
140110100,Dolphin Tale,2016-12-18,3394,6534669
140110100,Dolphin Tale,2016-12-25,2306,6536975
140110100,Dolphin Tale,2017-01-01,1737,6538712
140110100,Dolphin Tale,2017-01-08,2467,6541179
140110100,Dolphin Tale,2017-01-15,2880,6544059
140110100,Dolphin Tale,2017-01-22,2270,6546329
140110100,Dolphin Tale,2017-01-29,2027,6548356
140110100,Dolphin Tale,2017-02-05,1853,6550209
140110100,Dolphin Tale,2017-02-12,1538,6551747
140110100,Dolphin Tale,2017-02-19,1700,6553447
140110100,Dolphin Tale,2017-02-26,1585,6555032
140110100,Dolphin Tale,2017-03-05,1834,6556866
140110100,Dolphin Tale,2017-03-12,1143,6558009
140110100,Dolphin Tale,2017-03-19,1620,6559629
140110100,Dolphin Tale,2017-03-26,1494,6561123
140110100,Dolphin Tale,2017-04-02,1408,6562531
140110100,Dolphin Tale,2017-04-09,1590,6564121
140110100,Dolphin Tale,2017-04-16,938,6565059
140110100,Dolphin Tale,2017-04-23,1613,6566672
140110100,Dolphin Tale,2017-04-30,1311,6567983
140110100,Dolphin Tale,2017-05-07,1222,6569205
140110100,Dolphin Tale,2017-05-14,1558,6570763
140110100,Dolphin Tale,2017-05-21,1305,6572068
140110100,Dolphin Tale,2017-05-28,1506,6573574
140110100,Dolphin Tale,2017-06-04,926,6574500
140110100,Dolphin Tale,2017-06-11,1612,6576112
140110100,Dolphin Tale,2017-06-18,344,6576456
140110100,Dolphin Tale,2017-06-25,996,6577452
140110100,Dolphin Tale,2017-07-02,1636,6579088
140110100,Dolphin Tale,2017-07-16,1063,6580151
140110100,Dolphin Tale,2017-07-23,3035,6583186
140110100,Dolphin Tale,2017-07-30,1979,6585165
140110100,Dolphin Tale,2017-08-06,1425,6586590
140110100,Dolphin Tale,2017-08-13,2307,6588897
140110100,Dolphin Tale,2017-08-20,2370,6591267
140110100,Dolphin Tale,2017-08-27,1933,6593200
140110100,Dolphin Tale,2017-09-03,1428,6594628
140110100,Dolphin Tale,2017-09-10,930,6595558
140110100,Dolphin Tale,2017-09-17,1237,6596795
140110100,Dolphin Tale,2017-09-24,1477,6598272
140110100,Dolphin Tale,2017-10-01,1129,6599401
140110100,Dolphin Tale,2017-10-08,1691,6601092
140110100,Dolphin Tale,2017-10-15,1728,6602820
140110100,Dolphin Tale,2017-10-22,1521,6604341
140110100,Dolphin Tale,2017-10-29,957,6605298
140110100,Dolphin Tale,2017-11-05,2704,6608002
140110100,Dolphin Tale,2017-11-12,1836,6609838
140110100,Dolphin Tale,2017-11-19,1333,6611171
140110100,Dolphin Tale,2017-11-26,1964,6613135
140110100,Dolphin Tale,2017-12-03,1402,6614537
140110100,Dolphin Tale,2017-12-10,869,6615406
140110100,Dolphin Tale,2017-12-24,1972,6617378
140110100,Dolphin Tale,2017-12-31,693,6618071
140110100,Dolphin Tale,2018-01-07,588,6618659
140110100,Dolphin Tale,2018-01-14,613,6619272
181330100,Penguins of Madagascar,2015-03-22,3439749,3439749
181330100,Penguins of Madagascar,2015-03-29,1296865,4736614
181330100,Penguins of Madagascar,2015-04-05,1701611,6438225
181330100,Penguins of Madagascar,2015-04-12,516863,6955088
181330100,Penguins of Madagascar,2015-04-19,338024,7293112
181330100,Penguins of Madagascar,2015-04-26,307382,7600494
181330100,Penguins of Madagascar,2015-05-03,194366,7794860
181330100,Penguins of Madagascar,2015-05-10,149858,7944718
181330100,Penguins of Madagascar,2015-05-17,87925,8032643
181330100,Penguins of Madagascar,2015-05-24,88322,8120965
181330100,Penguins of Madagascar,2015-05-31,57279,8178244
181330100,Penguins of Madagascar,2015-06-07,53560,8231804
181330100,Penguins of Madagascar,2015-06-14,45535,8277339
181330100,Penguins of Madagascar,2015-06-21,34277,8311616
181330100,Penguins of Madagascar,2015-06-28,25597,8337213
181330100,Penguins of Madagascar,2015-07-05,42497,8379710
181330100,Penguins of Madagascar,2015-07-12,45340,8425050
181330100,Penguins of Madagascar,2015-07-19,46890,8471940
181330100,Penguins of Madagascar,2015-07-26,44614,8516554
181330100,Penguins of Madagascar,2015-08-02,30502,8547056
181330100,Penguins of Madagascar,2015-08-09,26580,8573636
181330100,Penguins of Madagascar,2015-08-16,27785,8601421
181330100,Penguins of Madagascar,2015-08-23,24096,8625517
181330100,Penguins of Madagascar,2015-08-30,18265,8643782
181330100,Penguins of Madagascar,2015-09-06,22958,8666740
181330100,Penguins of Madagascar,2015-09-13,17739,8684479
181330100,Penguins of Madagascar,2015-09-20,10944,8695423
181330100,Penguins of Madagascar,2015-09-27,7024,8702447
181330100,Penguins of Madagascar,2015-10-04,4287,8706734
181330100,Penguins of Madagascar,2015-10-11,6336,8713070
181330100,Penguins of Madagascar,2015-10-18,5956,8719026
181330100,Penguins of Madagascar,2015-10-25,4011,8723037
181330100,Penguins of Madagascar,2015-11-01,4521,8727558
181330100,Penguins of Madagascar,2015-11-08,6218,8733776
181330100,Penguins of Madagascar,2015-11-15,5202,8738978
181330100,Penguins of Madagascar,2015-11-22,6629,8745607
181330100,Penguins of Madagascar,2015-11-29,28916,8774523
181330100,Penguins of Madagascar,2015-12-06,33430,8807953
181330100,Penguins of Madagascar,2015-12-13,18031,8825984
181330100,Penguins of Madagascar,2015-12-20,16075,8842059
181330100,Penguins of Madagascar,2015-12-27,9571,8851630
181330100,Penguins of Madagascar,2016-01-03,7401,8859031
181330100,Penguins of Madagascar,2016-01-10,6311,8865342
181330100,Penguins of Madagascar,2016-01-17,7160,8872502
181330100,Penguins of Madagascar,2016-01-24,5143,8877645
181330100,Penguins of Madagascar,2016-01-31,5199,8882844
181330100,Penguins of Madagascar,2016-02-07,5472,8888316
181330100,Penguins of Madagascar,2016-02-14,6329,8894645
181330100,Penguins of Madagascar,2016-02-21,4652,8899297
181330100,Penguins of Madagascar,2016-02-28,4765,8904062
181330100,Penguins of Madagascar,2016-03-06,4207,8908269
181330100,Penguins of Madagascar,2016-03-13,5687,8913956
181330100,Penguins of Madagascar,2016-03-20,16180,8930136
181330100,Penguins of Madagascar,2016-03-27,5947,8936083
181330100,Penguins of Madagascar,2016-04-03,2418,8938501
181330100,Penguins of Madagascar,2016-04-10,3207,8941708
181330100,Penguins of Madagascar,2016-04-17,1820,8943528
181330100,Penguins of Madagascar,2016-04-24,1968,8945496
181330100,Penguins of Madagascar,2016-05-01,2701,8948197
181330100,Penguins of Madagascar,2016-05-08,3514,8951711
181330100,Penguins of Madagascar,2016-05-15,2441,8954152
181330100,Penguins of Madagascar,2016-05-22,3362,8957514
181330100,Penguins of Madagascar,2016-05-29,2756,8960270
181330100,Penguins of Madagascar,2016-06-05,3464,8963734
181330100,Penguins of Madagascar,2016-06-12,3859,8967593
181330100,Penguins of Madagascar,2016-06-19,2245,8969838
181330100,Penguins of Madagascar,2016-06-26,3089,8972927
181330100,Penguins of Madagascar,2016-07-03,3023,8975950
181330100,Penguins of Madagascar,2016-07-10,3587,8979537
181330100,Penguins of Madagascar,2016-07-17,3693,8983230
181330100,Penguins of Madagascar,2016-07-24,3755,8986985
181330100,Penguins of Madagascar,2016-07-31,2614,8989599
181330100,Penguins of Madagascar,2016-08-07,2892,8992491
181330100,Penguins of Madagascar,2016-08-14,2614,8995105
181330100,Penguins of Madagascar,2016-08-21,3731,8998836
181330100,Penguins of Madagascar,2016-08-28,3045,9001881
181330100,Penguins of Madagascar,2016-09-04,3175,9005056
181330100,Penguins of Madagascar,2016-09-11,3080,9008136
181330100,Penguins of Madagascar,2016-09-18,2908,9011044
181330100,Penguins of Madagascar,2016-09-25,1978,9013022
181330100,Penguins of Madagascar,2016-10-02,1343,9014365
181330100,Penguins of Madagascar,2016-10-09,1864,9016229
181330100,Penguins of Madagascar,2016-10-16,2023,9018252
181330100,Penguins of Madagascar,2016-10-23,1052,9019304
181330100,Penguins of Madagascar,2016-10-30,1052,9020356
181330100,Penguins of Madagascar,2016-11-06,1629,9021985
181330100,Penguins of Madagascar,2016-11-13,2473,9024458
181330100,Penguins of Madagascar,2016-11-20,2719,9027177
181330100,Penguins of Madagascar,2016-11-27,11500,9038677
181330100,Penguins of Madagascar,2016-12-04,7256,9045933
181330100,Penguins of Madagascar,2016-12-11,2995,9048928
181330100,Penguins of Madagascar,2016-12-18,2203,9051131
181330100,Penguins of Madagascar,2016-12-25,1396,9052527
181330100,Penguins of Madagascar,2017-01-01,2391,9054918
181330100,Penguins of Madagascar,2017-01-08,2466,9057384
181330100,Penguins of Madagascar,2017-01-15,2327,9059711
181330100,Penguins of Madagascar,2017-01-22,2055,9061766
181330100,Penguins of Madagascar,2017-01-29,3083,9064849
181330100,Penguins of Madagascar,2017-02-05,4001,9068850
181330100,Penguins of Madagascar,2017-02-12,4565,9073415
181330100,Penguins of Madagascar,2017-02-19,4945,9078360
181330100,Penguins of Madagascar,2017-02-26,3581,9081941
181330100,Penguins of Madagascar,2017-03-05,4222,9086163
181330100,Penguins of Madagascar,2017-03-12,5736,9091899
181330100,Penguins of Madagascar,2017-03-19,3154,9095053
181330100,Penguins of Madagascar,2017-03-26,3936,9098989
181330100,Penguins of Madagascar,2017-04-02,2266,9101255
181330100,Penguins of Madagascar,2017-04-09,2524,9103779
181330100,Penguins of Madagascar,2017-04-16,2858,9106637
181330100,Penguins of Madagascar,2017-04-23,3240,9109877
181330100,Penguins of Madagascar,2017-04-30,2029,9111906
