movie_odid,display_name,chart_type,territory,chart_date,release,rank,previous_rank,revenue,currency,local_revenue,tickets,theaters,total_revenue,total_local_revenue,total_tickets,days_in_release
180630100,Minions,Weekend,Colombia,2015-10-09,Minions,4,13,5,COP,14300,0,1,10234434,29271297948,0,102
180630100,Minions,Weekend,Colombia,2015-10-16,Minions,10,4,66,COP,190011,0,1,10234700,29465237668,0,109
180630100,Minions,Weekend,Croatia,2015-07-10,Minions,1,0,284126,HRK,1930409,0,35,300710,2043084,0,4
180630100,Minions,Weekend,Croatia,2015-07-17,Minions,1,1,68265,HRK,477323,0,28,428315,2994864,0,11
180630100,Minions,Weekend,Croatia,2015-07-24,Minions,1,1,60072,HRK,415019,0,22,535577,3700141,0,18
180630100,Minions,Weekend,Croatia,2015-07-31,Minions,1,1,39875,HRK,274408,0,23,615897,4238418,0,25
180630100,Minions,Weekend,Croatia,2015-08-07,Minions,2,1,26478,HRK,182441,0,23,656887,4526148,0,32
180630100,Minions,Weekend,Croatia,2015-08-14,Minions,1,2,29088,HRK,197510,0,16,729812,4955496,0,39
180630100,Minions,Weekend,Croatia,2015-08-21,Minions,1,1,22376,HRK,148854,0,18,771427,5131841,0,46
180630100,Minions,Weekend,Croatia,2015-08-28,Minions,1,1,13016,HRK,88058,0,17,796261,5387024,0,53
180630100,Minions,Weekend,Croatia,2015-09-04,Minions,2,1,20753,HRK,141116,0,18,825067,5610291,0,60
180630100,Minions,Weekend,Croatia,2015-09-11,Minions,3,2,9912,HRK,67400,0,18,837287,5693384,0,67
180630100,Minions,Weekend,Croatia,2015-09-18,Minions,4,3,10570,HRK,71036,0,18,849469,5708856,0,74
180630100,Minions,Weekend,Croatia,2015-09-25,Minions,2,4,8339,HRK,56915,0,12,858885,5861976,0,81
180630100,Minions,Weekend,Croatia,2015-10-02,Minions,2,2,6160,HRK,41760,0,5,865578,5867926,0,88
180630100,Minions,Weekend,Croatia,2015-10-09,Minions,2,2,9132,HRK,61282,0,13,875048,5872185,0,95
180630100,Minions,Weekend,Croatia,2015-10-16,Minions,3,2,3635,HRK,24424,0,12,879612,5910289,0,102
180630100,Minions,Weekend,Croatia,2015-10-23,Minions,4,3,2356,HRK,16298,0,10,882287,6103397,0,109
180630100,Minions,Weekend,Croatia,2015-10-30,Minions,5,4,857,HRK,5885,0,11,883243,6064876,0,116
180630100,Minions,Weekend,Croatia,2015-11-06,Minions,15,5,956,HRK,6725,0,5,884531,6222322,0,123
180630100,Minions,Weekend,Croatia,2015-11-13,Minions,14,15,873,HRK,6200,0,5,885819,6291175,0,130
180630100,Minions,Weekend,Croatia,2015-11-20,Minions,19,14,530,HRK,3793,0,3,886349,6342979,0,137
180630100,Minions,Weekend,Croatia,2015-11-27,Minions,20,19,415,HRK,2986,0,2,887286,6384644,0,144
180630100,Minions,Weekend,Croatia,2015-12-04,Minions,18,20,493,HRK,3459,0,1,887779,6229456,0,151
180630100,Minions,Weekend,Croatia,2015-12-11,Minions,21,18,56,HRK,389,0,1,889119,6170842,0,158
180630100,Minions,Weekend,Czech Republic,2015-06-19,Minions,2,0,145425,CZK,3498418,25211,69,145425,3498418,25211,4
180630100,Minions,Weekend,Czech Republic,2015-06-26,Minions,2,2,1244522,CZK,30440380,219233,145,1397546,34183280,246666,11
180630100,Minions,Weekend,Czech Republic,2015-07-03,Minions,1,2,312985,CZK,7637549,53705,93,2228491,54380305,392928,18
180630100,Minions,Weekend,Czech Republic,2015-07-10,Minions,1,1,315012,CZK,7636367,54397,102,2769284,67131608,483960,25
180630100,Minions,Weekend,Czech Republic,2015-07-17,Minions,1,1,181602,CZK,4526245,32463,76,3090329,77023369,555573,32
180630100,Minions,Weekend,Czech Republic,2015-07-24,Minions,2,1,146308,CZK,3607954,25982,65,3366490,83017638,599302,39
180630100,Minions,Weekend,Czech Republic,2015-07-31,Minions,3,2,92613,CZK,2270654,16962,62,3573408,87611376,633314,46
180630100,Minions,Weekend,Czech Republic,2015-08-07,Minions,3,3,63284,CZK,1564399,12615,65,3652781,90297467,654559,53
180630100,Minions,Weekend,Czech Republic,2015-08-14,Minions,4,3,63322,CZK,1539842,11681,57,3819595,92882996,674194,60
180630100,Minions,Weekend,Czech Republic,2015-08-21,Minions,4,4,54778,CZK,1308881,10092,59,4017843,96002739,698269,67
180630100,Minions,Weekend,Czech Republic,2015-08-28,Minions,4,4,42766,CZK,1032097,8857,65,4054557,97850256,97850256,74
180630100,Minions,Weekend,Czech Republic,2015-09-04,Minions,3,4,45141,CZK,1097599,8595,54,4121052,100202967,727468,81
180630100,Minions,Weekend,Czech Republic,2015-09-11,Minions,6,3,27662,CZK,664273,5408,47,4180967,100400478,734267,88
180630100,Minions,Weekend,Czech Republic,2015-09-18,Minions,5,6,33029,CZK,786218,6239,51,4255017,101286005,741385,95
180630100,Minions,Weekend,Czech Republic,2015-09-25,Minions,3,5,30070,CZK,732505,0,48,4267809,103963827,0,102
180630100,Minions,Weekend,Czech Republic,2015-10-02,Minions,9,3,15972,CZK,384653,3301,37,4267057,102762678,753841,109
180630100,Minions,Weekend,Czech Republic,2015-10-09,Minions,9,9,17081,CZK,407682,3414,28,4333689,103434756,757752,116
180630100,Minions,Weekend,Czech Republic,2015-10-16,Minions,10,9,23872,CZK,568094,4804,37,4363954,103853389,763214,123
180630100,Minions,Weekend,Czech Republic,2015-10-23,Minions,15,10,11975,CZK,294078,0,22,4347431,106762906,0,130
180630100,Minions,Weekend,Czech Republic,2015-10-30,Minions,3,15,17333,CZK,425437,0,25,4372507,107322747,0,137
180630100,Minions,Weekend,Czech Republic,2015-11-06,Minions,13,3,6347,CZK,159759,0,17,4381238,110279265,0,144
180630100,Minions,Weekend,Czech Republic,2015-11-13,Minions,11,13,8096,CZK,204034,0,15,4389587,110625494,0,151
180630100,Minions,Weekend,Czech Republic,2015-11-20,Minions,5,11,6061,CZK,153668,0,16,4404001,111657280,0,158
180630100,Minions,Weekend,Czech Republic,2015-11-27,Minions,15,5,4004,CZK,102142,0,13,4409296,112481582,0,165
180630100,Minions,Weekend,Czech Republic,2015-12-04,Minions,14,15,4448,CZK,110395,0,7,4414441,109562453,0,172
180630100,Minions,Weekend,Czech Republic,2015-12-11,Minions,13,14,5110,CZK,125597,0,12,4421534,108675116,0,179
180630100,Minions,Weekend,Czech Republic,2015-12-18,Minions,14,13,8650,CZK,215608,0,19,4439530,110658837,0,186
180630100,Minions,Weekend,Czech Republic,2015-12-25,Minions,2,14,2056,CZK,50768,0,7,4442783,109703864,0,193
180630100,Minions,Weekend,Denmark,2015-07-03,Minions,1,0,534883,DKK,3596339,0,90,677708,4556638,0,4
180630100,Minions,Weekend,Denmark,2015-07-10,Minions,1,1,745914,DKK,4992104,0,92,1907776,12767982,0,11
180630100,Minions,Weekend,Denmark,2015-07-17,Minions,1,1,420680,DKK,2893269,0,83,2688796,18492463,0,18
180630100,Minions,Weekend,Denmark,2015-07-24,Minions,1,1,544475,DKK,3701232,0,83,3579240,24330958,0,25
180630100,Minions,Weekend,Denmark,2015-07-31,Minions,1,1,354237,DKK,2397122,0,87,4302694,29116330,0,32
180630100,Minions,Weekend,Denmark,2015-08-07,Minions,1,1,194665,DKK,1325493,0,87,4666585,31775244,0,39
180630100,Minions,Weekend,Denmark,2015-08-14,Minions,1,1,158734,DKK,1066216,0,80,4858044,32631482,0,46
180630100,Minions,Weekend,Denmark,2015-08-21,Minions,1,1,119418,DKK,784767,0,86,4994845,32824123,0,53
180630100,Minions,Weekend,Denmark,2015-08-28,Minions,1,1,57240,DKK,382329,0,53,5071729,33876107,0,60
180630100,Minions,Weekend,Denmark,2015-09-04,Minions,5,1,60599,DKK,406668,0,51,5138060,34480493,0,67
180630100,Minions,Weekend,Denmark,2015-09-11,Minions,2,5,43574,DKK,286669,0,44,5184385,34107550,0,74
180630100,Minions,Weekend,Denmark,2015-09-18,Minions,6,2,34323,DKK,225464,0,43,5221470,34299314,0,81
180630100,Minions,Weekend,Denmark,2015-09-25,Minions,3,6,28405,DKK,189351,0,36,5252206,35011730,0,88
180630100,Minions,Weekend,Denmark,2015-10-02,Minions,6,3,20625,DKK,136455,0,31,5274777,34897925,0,95
180630100,Minions,Weekend,Denmark,2015-10-09,Minions,5,6,11786,DKK,77374,0,28,5296782,34772844,0,102
180630100,Minions,Weekend,Denmark,2015-10-16,Minions,3,5,40713,DKK,267338,0,31,5366150,35236287,0,109
180630100,Minions,Weekend,Denmark,2015-10-23,Minions,4,3,6902,DKK,46733,0,11,5374301,36389392,0,116
180630100,Minions,Weekend,Denmark,2015-10-30,Minions,5,4,4128,DKK,27885,0,8,5378563,36332193,0,123
180630100,Minions,Weekend,Ecuador,2015-09-04,Minions,15,0,2537,USD,2537,885,11,3402057,3402057,0,59
180630100,Minions,Weekend,Ecuador,2015-09-18,Minions,11,0,1511,USD,1511,521,9,3406981,3406981,0,73
180630100,Minions,Weekend,Ecuador,2015-09-25,Minions,15,11,206,USD,206,70,3,3407260,3407260,0,80
180630100,Minions,Weekend,Estonia,2015-07-17,Minions,1,0,61031,EUR,56258,11124,11,565510,521287,0,17
180630100,Minions,Weekend,Estonia,2015-07-31,Minions,2,0,20812,EUR,18872,3881,10,722007,654716,0,31
180630100,Minions,Weekend,Estonia,2015-08-07,Minions,5,2,7357,EUR,6714,1414,11,743733,678731,0,38
180630100,Minions,Weekend,Estonia,2015-08-14,Minions,5,5,6298,EUR,5669,1155,8,758735,682937,0,45
180630100,Minions,Weekend,Finland,2015-07-03,Minions,1,0,574065,EUR,517634,0,216,714812,644546,0,3
180630100,Minions,Weekend,Finland,2015-07-10,Minions,1,1,579876,EUR,520091,0,223,2112423,1894632,0,10
180630100,Minions,Weekend,Finland,2015-07-17,Minions,1,1,331420,EUR,305503,0,212,2874014,2649266,0,17
180630100,Minions,Weekend,Finland,2015-07-24,Minions,1,1,259230,EUR,236184,0,199,3437278,3131704,0,24
180630100,Minions,Weekend,Finland,2015-07-31,Minions,2,1,169343,EUR,153560,0,183,3786872,3433936,0,31
180630100,Minions,Weekend,Finland,2015-08-07,Minions,2,2,88246,EUR,80533,0,153,4001380,3651659,0,38
180630100,Minions,Weekend,Finland,2015-08-14,Minions,2,2,70175,EUR,63165,0,133,4132510,3719672,0,45
180630100,Minions,Weekend,Finland,2015-08-21,Minions,3,2,47701,EUR,42006,0,102,4203942,3701991,0,52
180630100,Minions,Weekend,Finland,2015-08-28,Minions,5,3,51337,EUR,45952,0,68,4290808,3840702,0,59
180630100,Minions,Weekend,Finland,2015-09-04,Minions,3,5,54575,EUR,49090,0,57,4358294,3920285,0,66
180630100,Minions,Weekend,Finland,2015-09-11,Minions,4,3,32378,EUR,28557,3047,44,4381070,3864104,0,73
180630100,Minions,Weekend,Finland,2015-09-18,Minions,5,4,36056,EUR,31744,2975,34,4423989,3894880,0,80
180630100,Minions,Weekend,Finland,2015-09-25,Minions,6,5,26992,EUR,24117,2384,29,4456076,3981504,0,87
180630100,Minions,Weekend,Finland,2015-10-02,Minions,7,6,17039,EUR,15110,1602,26,4475914,3969241,0,94
180630100,Minions,Weekend,Finland,2015-10-09,Minions,8,7,12808,EUR,11271,1106,30,4491355,3952392,0,101
180630100,Minions,Weekend,Finland,2015-10-16,Minions,9,8,15709,EUR,13829,1406,21,4526559,3984730,0,108
180630100,Minions,Weekend,Finland,2015-10-23,Minions,11,9,11431,EUR,10377,970,16,4544668,4125650,0,115
180630100,Minions,Weekend,France,2015-07-10,Minions,1,0,3565531,EUR,3197925,0,868,3565531,3197925,0,5
180630100,Minions,Weekend,France,2015-07-17,Minions,1,1,6583624,EUR,6068785,0,935,20562163,18954202,0,12
180630100,Minions,Weekend,France,2015-07-24,Minions,1,1,4278203,EUR,3897871,0,964,29574989,26945772,0,19
180630100,Minions,Weekend,France,2015-07-31,Minions,1,1,2915677,EUR,2643936,0,947,34377154,31173203,0,26
180630100,Minions,Weekend,France,2015-08-07,Minions,3,1,1932244,EUR,1763366,0,952,36340868,33164676,0,33
180630100,Minions,Weekend,France,2015-08-14,Minions,2,3,1736533,EUR,1563053,0,878,38839524,34959456,0,40
180630100,Minions,Weekend,France,2015-08-21,Minions,3,2,1170425,EUR,1030676,0,879,39495343,34779599,0,47
180630100,Minions,Weekend,France,2015-08-28,Minions,5,3,956652,EUR,856299,0,802,41226782,36902093,0,54
180630100,Minions,Weekend,France,2015-09-04,Minions,7,5,408745,EUR,367666,0,561,43985315,39564791,0,61
180630100,Minions,Weekend,France,2015-09-11,Minions,8,7,458457,EUR,404359,0,501,44455578,39209820,0,68
180630100,Minions,Weekend,France,2015-09-18,Minions,16,8,256930,EUR,226201,0,444,44723629,39374683,0,75
180630100,Minions,Weekend,France,2015-09-25,Minions,19,16,183742,EUR,164173,0,356,44955113,40167393,0,82
180630100,Minions,Weekend,France,2015-10-02,Minions,13,19,197831,EUR,175437,0,305,45164744,40052095,0,89
180630100,Minions,Weekend,France,2015-10-09,Minions,15,13,69903,EUR,61515,0,183,45236155,39807816,0,96
180630100,Minions,Weekend,France,2015-10-16,Minions,19,15,26141,EUR,23012,0,109,45337469,39910574,0,103
180630100,Minions,Weekend,France,2015-10-23,Minions,20,19,55557,EUR,50435,0,115,45393265,41208006,0,110
180630100,Minions,Weekend,France,2015-10-30,Minions,18,20,42500,EUR,38488,0,79,45466834,41174765,0,117
180630100,Minions,Weekend,France,2015-11-20,Minions,23,0,1581,EUR,1483,0,4,45479578,42664392,0,138
180630100,Minions,Weekend,France,2015-11-27,Minions,18,23,788,EUR,744,0,3,45481067,42925031,0,145
180630100,Minions,Weekend,France,2015-12-04,Minions,25,18,489,EUR,449,0,1,45481854,41788727,0,152
180630100,Minions,Weekend,Germany,2015-07-03,Minions,1,0,9810241,EUR,8845894,0,177,10796997,9735652,0,4
180630100,Minions,Weekend,Germany,2015-07-10,Minions,1,1,10407600,EUR,9334576,0,234,25244896,22642147,0,11
180630100,Minions,Weekend,Germany,2015-07-17,Minions,1,1,7213513,EUR,6649416,0,279,35940362,33129826,0,18
180630100,Minions,Weekend,Germany,2015-07-24,Minions,1,1,5094839,EUR,4641908,0,292,43615523,39738103,0,25
180630100,Minions,Weekend,Germany,2015-07-31,Minions,1,1,3423605,EUR,3104525,0,266,49511345,44896888,0,32
180630100,Minions,Weekend,Germany,2015-08-07,Minions,2,1,1806397,EUR,1648518,0,230,52801441,48186595,0,39
180630100,Minions,Weekend,Germany,2015-08-14,Minions,2,2,1964369,EUR,1768129,0,1071,55903547,50318783,0,46
180630100,Minions,Weekend,Germany,2015-08-21,Minions,2,2,1016397,EUR,895039,0,1111,57995153,51070532,0,53
180630100,Minions,Weekend,Germany,2015-08-28,Minions,4,2,727538,EUR,651219,0,1070,59107127,52906789,0,60
180630100,Minions,Weekend,Germany,2015-09-04,Minions,2,4,1092116,EUR,982358,0,1046,60593165,54503552,0,67
180630100,Minions,Weekend,Germany,2015-09-11,Minions,3,2,557161,EUR,491416,0,928,61361417,54120770,0,74
180630100,Minions,Weekend,Germany,2015-09-18,Minions,4,3,518348,EUR,456354,0,847,61980646,54567761,0,81
180630100,Minions,Weekend,Germany,2015-09-25,Minions,7,4,321284,EUR,287067,0,757,62367833,55725659,0,88
180630100,Minions,Weekend,Germany,2015-10-02,Minions,11,7,207871,EUR,184340,0,611,62618644,55530213,0,95
180630100,Minions,Weekend,Germany,2015-10-09,Minions,12,11,144517,EUR,127175,0,414,62829168,55289668,0,102
180630100,Minions,Weekend,Germany,2015-10-16,Minions,17,12,137390,EUR,120944,0,325,63053477,55505976,0,109
180630100,Minions,Weekend,Germany,2015-10-23,Minions,20,17,89858,EUR,81573,0,281,63169781,57345527,0,116
180630100,Minions,Weekend,Germany,2015-10-30,Minions,19,20,62968,EUR,57024,0,243,63235852,57266388,0,123
180630100,Minions,Weekend,Germany,2015-11-06,Minions,20,19,53973,EUR,50227,0,160,63321374,58926871,0,130
180630100,Minions,Weekend,Germany,2015-11-13,Minions,20,20,45858,EUR,42772,0,142,63370427,59105597,0,137
180630100,Minions,Weekend,Germany,2015-11-20,Minions,20,20,33264,EUR,31205,0,113,63404405,59479672,0,144
180630100,Minions,Weekend,Germany,2015-11-27,Minions,25,20,16165,EUR,15257,0,82,63421320,59857042,0,151
180630100,Minions,Weekend,Germany,2015-12-04,Minions,30,25,12385,EUR,11379,0,63,63434959,58284040,0,158
180630100,Minions,Weekend,Germany,2015-12-11,Minions,29,30,9436,EUR,8576,0,49,63445182,57665326,0,165
180630100,Minions,Weekend,Germany,2015-12-18,Minions,35,29,4848,EUR,4469,0,35,63464437,58507864,0,172
180630100,Minions,Weekend,Germany,2015-12-25,Minions,41,35,1800,EUR,1643,0,15,63467650,57933271,0,179
180630100,Minions,Weekend,Greece,2015-09-25,Minions,1,0,715279,EUR,639102,0,127,741005,662088,0,4
180630100,Minions,Weekend,Greece,2015-10-02,Minions,1,1,495962,EUR,439819,0,174,1376551,1220725,0,11
180630100,Minions,Weekend,Greece,2015-10-09,Minions,1,1,300429,EUR,264378,0,138,1732703,1524779,0,18
180630100,Minions,Weekend,Greece,2015-10-16,Minions,2,1,150774,EUR,132726,0,100,1913260,1684243,0,25
180630100,Minions,Weekend,Greece,2015-10-23,Minions,7,2,63944,EUR,58048,0,51,1990845,1807289,0,32
180630100,Minions,Weekend,Greece,2015-10-30,Minions,9,7,43031,EUR,38969,0,44,2065371,1870400,0,39
180630100,Minions,Weekend,Greece,2015-11-06,Minions,9,9,30120,EUR,28030,0,34,2099018,1953346,0,46
180630100,Minions,Weekend,Greece,2015-11-13,Minions,9,9,19319,EUR,18019,0,27,2120764,1978037,0,53
180630100,Minions,Weekend,Greece,2015-11-20,Minions,10,9,15597,EUR,14632,0,26,2138766,2006376,0,60
180630100,Minions,Weekend,Greece,2015-11-27,Minions,10,10,11677,EUR,11021,0,24,2151251,2030351,0,67
180630100,Minions,Weekend,Greece,2015-12-04,Minions,9,10,6429,EUR,5907,0,15,2158511,1983240,0,74
180630100,Minions,Weekend,Hong Kong,2015-07-10,Minions,1,0,4672780,HKD,36218718,0,46,5160834,40001624,0,4
180630100,Minions,Weekend,Hong Kong,2015-07-17,Minions,2,1,1993544,HKD,15450763,0,46,8344189,64670802,0,11
180630100,Minions,Weekend,Hong Kong,2015-07-24,Minions,3,2,908395,HKD,7041242,0,45,9831072,76203588,0,18
180630100,Minions,Weekend,Hong Kong,2015-07-31,Minions,4,3,369808,HKD,2866530,0,40,10454443,81036569,0,25
180630100,Minions,Weekend,Hong Kong,2015-08-07,Minions,7,4,123698,HKD,958969,0,28,10697426,82931795,0,32
180630100,Minions,Weekend,Hong Kong,2015-08-14,Minions,10,7,60914,HKD,472412,0,19,10801936,83773334,0,39
180630100,Minions,Weekend,Hong Kong,2015-08-21,Minions,14,10,29766,HKD,230710,0,14,10850950,84103543,0,46
180630100,Minions,Weekend,Hong Kong,2015-08-28,Minions,18,14,19664,HKD,152394,0,12,10878144,84304528,0,53
180630100,Minions,Weekend,Hong Kong,2015-09-04,Minions,28,18,7792,HKD,60387,0,7,10887159,84374394,0,60
180630100,Minions,Weekend,Hong Kong,2015-09-11,Minions,34,28,487,HKD,3774,0,3,10887886,84381117,0,67
180630100,Minions,Weekend,Hungary,2015-07-10,Minions,1,0,1022121,HUF,284342228,209205,72,1022121,284342228,209205,4
180630100,Minions,Weekend,Hungary,2015-07-17,Minions,1,1,471908,HUF,134316626,0,74,1997337,568491245,0,11
180630100,Minions,Weekend,Hungary,2015-07-24,Minions,1,1,267432,HUF,75936541,0,71,2463306,699448595,0,18
180630100,Minions,Weekend,Hungary,2015-07-31,Minions,1,1,172708,HUF,48107503,36293,72,2752546,766716734,581428,25
180630100,Minions,Weekend,Hungary,2015-08-07,Minions,1,1,104093,HUF,29581523,0,61,2932359,833328337,0,32
180630100,Minions,Weekend,Hungary,2015-08-14,Minions,2,1,74761,HUF,20895697,15821,72,3073921,859165605,647266,39
180630100,Minions,Weekend,Hungary,2015-08-21,Minions,3,2,82688,HUF,22989988,3257,72,3233838,899111179,677731,46
180630100,Minions,Weekend,Hungary,2015-08-28,Minions,6,3,35427,HUF,9913995,7541,45,3273009,915923034,690760,53
180630100,Minions,Weekend,Hungary,2015-09-04,Minions,6,6,31879,HUF,9000438,6572,34,3284696,927368747,699126,60
180630100,Minions,Weekend,Hungary,2015-09-11,Minions,9,6,21731,HUF,6045145,4900,0,3387623,942371337,704663,67
180630100,Minions,Weekend,Hungary,2015-09-18,Minions,9,9,17017,HUF,4638968,3503,38,3446447,939512905,708725,74
180630100,Minions,Weekend,Hungary,2015-09-25,Minions,5,9,29823,HUF,8404470,8282,42,3384505,953793108,717386,81
180630100,Minions,Weekend,Hungary,2015-10-02,Minions,7,5,13560,HUF,3751550,3186,46,3444509,952968535,721643,88
180630100,Minions,Weekend,Hungary,2015-10-09,Minions,10,7,11120,HUF,3047621,2604,72,3498010,958687707,724663,95
180630100,Minions,Weekend,Hungary,2015-10-16,Minions,11,10,10317,HUF,2801378,0,26,3387687,919859667,0,102
180630100,Minions,Weekend,Hungary,2015-10-23,Minions,5,11,6213,HUF,1757760,0,19,3396614,960957805,0,109
180630100,Minions,Weekend,Hungary,2015-10-30,Minions,6,5,4866,HUF,1369761,0,15,3406063,958793791,0,116
180630100,Minions,Weekend,Iceland,2015-09-11,Minions,5,0,5802,ISK,753067,782,4,382568,49655146,0,68
180630100,Minions,Weekend,Iceland,2015-09-18,Minions,4,5,6296,ISK,796129,819,5,389486,49250505,0,75
180630100,Minions,Weekend,India,2015-07-10,Minions,1,0,939195,INR,59479219,297678,254,939195,59479219,0,3
180630100,Minions,Weekend,India,2015-07-17,Minions,1,1,356953,INR,22648668,113359,144,1753614,111266808,0,10
180630100,Minions,Weekend,India,2015-07-24,Minions,3,1,281535,INR,18029501,89764,148,2217173,141987759,0,17
180630100,Minions,Weekend,India,2015-07-31,Minions,3,3,171863,INR,10976890,73375,111,2562857,163689677,0,24
180630100,Minions,Weekend,India,2015-08-07,Minions,4,3,73211,INR,4666469,31122,58,2711296,172818007,0,31
180630100,Minions,Weekend,Indonesia,2015-06-19,Minions,1,0,3495751,IDR,46616549222,0,517,3494355,46597933279,0,5
180630100,Minions,Weekend,Indonesia,2015-06-26,Minions,2,1,1942558,IDR,25878685413,0,364,6376594,84948748059,0,12
180630100,Minions,Weekend,Indonesia,2015-07-03,Minions,2,2,921468,IDR,12306200164,301592,293,7731127,103249159337,0,19
180630100,Minions,Weekend,Indonesia,2015-07-10,Minions,2,2,398287,IDR,5296706735,74777,185,8324360,110703321165,0,26
180630100,Minions,Weekend,Indonesia,2015-07-24,Minions,2,0,60847,IDR,818961069,8774,23,8690289,116965641252,0,40
180630100,Minions,Weekend,Iraq,2015-09-18,Minions,5,0,1010,IQD,1150390,85,1,1010,1150390,0,67
180630100,Minions,Weekend,Israel,2015-07-03,Minions,1,0,621522,ILS,2338352,0,31,726973,2735091,0,4
180630100,Minions,Weekend,Israel,2015-07-10,Minions,1,1,545896,ILS,2055844,0,31,1577609,5941275,0,11
180630100,Minions,Weekend,Israel,2015-07-17,Minions,1,1,473910,ILS,1810715,0,32,2311701,8832547,0,18
180630100,Minions,Weekend,Israel,2015-07-24,Minions,1,1,411604,ILS,1571504,0,30,2983975,11392817,0,25
180630100,Minions,Weekend,Israel,2015-07-31,Minions,2,1,328761,ILS,1237884,0,30,3581908,13486958,0,32
